name,label
Cutaneous%20Candidiasis_162.jpg,Cutaneous%20Candidiasis
Rosacea_5_horivertical.jpg,Rosacea
Lupus_23_horivertical.jpg,Lupus
Necrotizing%20Fasciitis_77.jpg,Necrotizing%20Fasciitis
Sebaceous%20Cyst_11rotated90.jpg,Sebaceous%20Cyst
Impetigo_17rotated270.jpg,Impetigo
Rosacea_35rotated270.jpg,Rosacea
Stasis%20Dermatitis%20and%20Leg%20Ulcers_23rotated90.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Stasis%20Dermatitis%20and%20Leg%20Ulcers_246_horivertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Keloid_179rotated90.jpg,Keloid
Vitiligo_35rotated90.jpg,Vitiligo
Cold%20Sore_57rotated180.jpg,Cold%20Sore
Canker%20Sore_47_vertical.jpg,Canker%20Sore
Tinea%20Versicolor_167_vertical.jpg,Tinea%20Versicolor
Decubitus%20Ulcer_54.jpg,Decubitus%20Ulcer
Seborrheic%20Eczema_163_horivertical.jpg,Seborrheic%20Eczema
Dermatomyositis_93_horizontal.jpg,Dermatomyositis
Psoriasis_190.jpg,Psoriasis
Cold%20Sore_9_horivertical.jpg,Cold%20Sore
Herpes%20Stomatitis_164rotated90.jpg,Herpes%20Stomatitis
Molluscum%20Contagiosum_73_horizontal.jpg,Molluscum%20Contagiosum
Impetigo_15_horivertical.jpg,Impetigo
Actinic%20Keratosis_61.jpg,Actinic%20Keratosis
Rosacea_42rotated270.jpg,Rosacea
Corns%20and%20Calluses_51rotated90.jpg,Corns%20and%20Calluses
Psoriasis_108rotated270.jpg,Psoriasis
Lichen%20Planus_21_horizontal.jpg,Lichen%20Planus
Actinic%20Keratosis_94_vertical.jpg,Actinic%20Keratosis
Psoriasis_159.jpg,Psoriasis
Dyshidrotic%20Eczema_132_horizontal.jpg,Dyshidrotic%20Eczema
Tinea%20Versicolor_112rotated90.jpg,Tinea%20Versicolor
Vitiligo_166_horivertical.jpg,Vitiligo
Acrodermatitis_87rotated270.jpg,Acrodermatitis
Skin%20Cancer_147.jpg,Skin%20Cancer
Fungal%20Nail%20Infection_69_horizontal.jpg,Fungal%20Nail%20Infection
Acrodermatitis_121_horivertical.jpg,Acrodermatitis
Mouth%20Ulcers_57rotated270.jpg,Mouth%20Ulcers
Canker%20Sore_25_vertical.jpg,Canker%20Sore
Eczema_59rotated270.jpg,Eczema
Seborrheic%20Eczema_69_horivertical.jpg,Seborrheic%20Eczema
Tinea%20Versicolor_73rotated180.jpg,Tinea%20Versicolor
Seborrheic%20Eczema_169_horivertical.jpg,Seborrheic%20Eczema
Mouth%20Ulcers_131rotated90.jpg,Mouth%20Ulcers
Rosacea_6_horivertical.jpg,Rosacea
Carbuncle_67_horivertical.jpg,Carbuncle
Canker%20Sore_60rotated270.jpg,Canker%20Sore
Skin%20Cancer_17_vertical.jpg,Skin%20Cancer
Hemangioma%20of%20Skin_39_horizontal.jpg,Hemangioma%20of%20Skin
Mouth%20Ulcers_104_horivertical.jpg,Mouth%20Ulcers
Cellulitis_46_vertical.jpg,Cellulitis
Rubeola%20(Measles)_96rotated270.jpg,Rubeola%20(Measles)
Vitiligo_103_horivertical.jpg,Vitiligo
Sebaceous%20Cyst_98_horivertical.jpg,Sebaceous%20Cyst
Keloid_52_horivertical.jpg,Keloid
Stasis%20Dermatitis%20and%20Leg%20Ulcers_189rotated270.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Pilonidal%20Sinus_83_horivertical.jpg,Pilonidal%20Sinus
Skin%20Cancer_14rotated270.jpg,Skin%20Cancer
Hives_77rotated180.jpg,Hives
Pemphigoid_70rotated90.jpg,Pemphigoid
Ichthyosis%20Vulgaris_50.jpg,Ichthyosis%20Vulgaris
Cold%20Sore_43_horivertical.jpg,Cold%20Sore
Necrotizing%20Fasciitis_62.jpg,Necrotizing%20Fasciitis
Seborrheic%20Eczema_188rotated270.jpg,Seborrheic%20Eczema
Erysipelas_14_horivertical.jpg,Erysipelas
Vitiligo_102_vertical.jpg,Vitiligo
Keloid_138rotated90.jpg,Keloid
Stasis%20Dermatitis%20and%20Leg%20Ulcers_84.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Seborrheic%20Eczema_190.jpg,Seborrheic%20Eczema
Hemangioma%20of%20Skin_39.jpg,Hemangioma%20of%20Skin
Fungal%20Nail%20Infection_65_vertical.jpg,Fungal%20Nail%20Infection
Shingles_87.jpg,Shingles
Eczema_30_horizontal.jpg,Eczema
Hives_13rotated90.jpg,Hives
Vitiligo_127_horizontal.jpg,Vitiligo
Decubitus%20Ulcer_32_horivertical.jpg,Decubitus%20Ulcer
Vitiligo_174rotated90.jpg,Vitiligo
Rosacea_12_horivertical.jpg,Rosacea
Cutaneous%20Candidiasis_105rotated270.jpg,Cutaneous%20Candidiasis
Cellulitis_9_horivertical.jpg,Cellulitis
Canker%20Sore_12rotated270.jpg,Canker%20Sore
Keloid_106rotated270.jpg,Keloid
Herpes%20Stomatitis_15rotated90.jpg,Herpes%20Stomatitis
Pemphigoid_94_horivertical.jpg,Pemphigoid
Cutaneous%20Candidiasis_201_vertical.jpg,Cutaneous%20Candidiasis
Acrodermatitis_156_horivertical.jpg,Acrodermatitis
Lichen%20Planus_179_horivertical.jpg,Lichen%20Planus
Herpes%20Stomatitis_43rotated180.jpg,Herpes%20Stomatitis
Tinea%20Versicolor_162_horizontal.jpg,Tinea%20Versicolor
Seborrheic%20Eczema_122_horizontal.jpg,Seborrheic%20Eczema
Skin%20Cancer_42rotated90.jpg,Skin%20Cancer
Seborrheic%20Eczema_38_horivertical.jpg,Seborrheic%20Eczema
Corns%20and%20Calluses_71.jpg,Corns%20and%20Calluses
Dermatomyositis_50rotated90.jpg,Dermatomyositis
Shingles_11_horivertical.jpg,Shingles
Eczema_81_horizontal.jpg,Eczema
Shingles_42rotated180.jpg,Shingles
Warts_8rotated180.jpg,Warts
Psoriasis_127_horizontal.jpg,Psoriasis
Mouth%20Ulcers_125_horizontal.jpg,Mouth%20Ulcers
Eczema_17_vertical.jpg,Eczema
Rosacea_92.jpg,Rosacea
Psoriasis_127_vertical.jpg,Psoriasis
Pemphigoid_168rotated180.jpg,Pemphigoid
Shingles_58rotated180.jpg,Shingles
Seborrheic%20Eczema_134_horivertical.jpg,Seborrheic%20Eczema
Pemphigoid_289rotated270.jpg,Pemphigoid
Psoriasis_179_horivertical.jpg,Psoriasis
Corns%20and%20Calluses_93_horizontal.jpg,Corns%20and%20Calluses
Mouth%20Ulcers_174.jpg,Mouth%20Ulcers
Ichthyosis%20Vulgaris_52rotated270.jpg,Ichthyosis%20Vulgaris
Skin%20Cancer_14_vertical.jpg,Skin%20Cancer
Skin%20Cancer_48rotated270.jpg,Skin%20Cancer
Psoriasis_42_horizontal.jpg,Psoriasis
Keloid_65.jpg,Keloid
Acne_170rotated180.jpg,Acne
Decubitus%20Ulcer_61rotated90.jpg,Decubitus%20Ulcer
Cutaneous%20Candidiasis_32_horivertical.jpg,Cutaneous%20Candidiasis
Actinic%20Keratosis_75_vertical.jpg,Actinic%20Keratosis
Dermatomyositis_86rotated180.jpg,Dermatomyositis
Hemangioma%20of%20Skin_198.jpg,Hemangioma%20of%20Skin
Acrodermatitis_61.jpg,Acrodermatitis
Herpes%20Stomatitis_42.jpg,Herpes%20Stomatitis
Seborrheic%20Eczema_181rotated90.jpg,Seborrheic%20Eczema
Stasis%20Dermatitis%20and%20Leg%20Ulcers_133_horivertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Ichthyosis%20Vulgaris_23rotated270.jpg,Ichthyosis%20Vulgaris
Shingles_163rotated180.jpg,Shingles
Warts_43.jpg,Warts
Rosacea_56rotated90.jpg,Rosacea
Shingles_191.jpg,Shingles
Mouth%20Ulcers_168_horizontal.jpg,Mouth%20Ulcers
Psoriasis_37_horivertical.jpg,Psoriasis
Cellulitis_49_horizontal.jpg,Cellulitis
Cutis%20Laxa_68rotated270.jpg,Cutis%20Laxa
Acrodermatitis_187_vertical.jpg,Acrodermatitis
Lichen%20Planus_145_horivertical.jpg,Lichen%20Planus
Cellulitis_72rotated180.jpg,Cellulitis
Cold%20Sore_27rotated90.jpg,Cold%20Sore
Hemangioma%20of%20Skin_197rotated270.jpg,Hemangioma%20of%20Skin
Vitiligo_102rotated90.jpg,Vitiligo
Vitiligo_44.jpg,Vitiligo
Shingles_2rotated270.jpg,Shingles
Dyshidrotic%20Eczema_154.jpg,Dyshidrotic%20Eczema
Vitiligo_37_horivertical.jpg,Vitiligo
Fungal%20Nail%20Infection_18_vertical.jpg,Fungal%20Nail%20Infection
Carbuncle_65_vertical.jpg,Carbuncle
Hemangioma%20of%20Skin_8.jpg,Hemangioma%20of%20Skin
Mouth%20Ulcers_128_horizontal.jpg,Mouth%20Ulcers
Cutaneous%20Candidiasis_49_horizontal.jpg,Cutaneous%20Candidiasis
Lichen%20Planus_176rotated180.jpg,Lichen%20Planus
Pemphigoid_173.jpg,Pemphigoid
Actinic%20Keratosis_24_horizontal.jpg,Actinic%20Keratosis
Hemangioma%20of%20Skin_45_horizontal.jpg,Hemangioma%20of%20Skin
Hives_2_horivertical.jpg,Hives
Seborrheic%20Keratosis_68rotated180.jpg,Seborrheic%20Keratosis
Cutaneous%20Candidiasis_56rotated270.jpg,Cutaneous%20Candidiasis
Fungal%20Nail%20Infection_2.jpg,Fungal%20Nail%20Infection
Fungal%20Nail%20Infection_82_horivertical.jpg,Fungal%20Nail%20Infection
Skin%20Cancer_210rotated180.jpg,Skin%20Cancer
Seborrheic%20Eczema_154.jpg,Seborrheic%20Eczema
Stasis%20Dermatitis%20and%20Leg%20Ulcers_171rotated90.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Dermatomyositis_65rotated270.jpg,Dermatomyositis
Psoriasis_130rotated270.jpg,Psoriasis
Keloid_144rotated270.jpg,Keloid
Hemangioma%20of%20Skin_50_horizontal.jpg,Hemangioma%20of%20Skin
Vitiligo_8rotated180.jpg,Vitiligo
Erysipelas_82rotated270.jpg,Erysipelas
Vitiligo_146rotated270.jpg,Vitiligo
Decubitus%20Ulcer_92_vertical.jpg,Decubitus%20Ulcer
Acne_29_vertical.jpg,Acne
Actinic%20Keratosis_44_vertical.jpg,Actinic%20Keratosis
Acne_148_horizontal.jpg,Acne
Eczema_56rotated180.jpg,Eczema
Vitiligo_194.jpg,Vitiligo
Lichen%20Planus_164rotated270.jpg,Lichen%20Planus
Herpes%20Stomatitis_70_vertical.jpg,Herpes%20Stomatitis
Erysipelas_65rotated180.jpg,Erysipelas
Lichen%20Planus_187.jpg,Lichen%20Planus
Vitiligo_113rotated180.jpg,Vitiligo
Cutis%20Laxa_68rotated180.jpg,Cutis%20Laxa
Mouth%20Ulcers_72_vertical.jpg,Mouth%20Ulcers
Actinic%20Keratosis_95rotated180.jpg,Actinic%20Keratosis
Erysipelas_22.jpg,Erysipelas
Fungal%20Nail%20Infection_88_horizontal.jpg,Fungal%20Nail%20Infection
Hives_38rotated270.jpg,Hives
Psoriasis_138rotated90.jpg,Psoriasis
Hives_44rotated180.jpg,Hives
Lichen%20Planus_142_horivertical.jpg,Lichen%20Planus
Vitiligo_15rotated90.jpg,Vitiligo
Hives_32_vertical.jpg,Hives
Ingrown%20Nails_33.jpg,Ingrown%20Nails
Corns%20and%20Calluses_47.jpg,Corns%20and%20Calluses
Stasis%20Dermatitis%20and%20Leg%20Ulcers_97_vertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Acrodermatitis_15rotated180.jpg,Acrodermatitis
Decubitus%20Ulcer_27rotated180.jpg,Decubitus%20Ulcer
Hemangioma%20of%20Skin_184rotated90.jpg,Hemangioma%20of%20Skin
Seborrheic%20Eczema_2rotated90.jpg,Seborrheic%20Eczema
Seborrheic%20Keratosis_9.jpg,Seborrheic%20Keratosis
Acrodermatitis_108rotated270.jpg,Acrodermatitis
Ingrown%20Nails_43_horizontal.jpg,Ingrown%20Nails
Psoriasis_104.jpg,Psoriasis
Carbuncle_40.jpg,Carbuncle
Tinea%20Versicolor_140rotated180.jpg,Tinea%20Versicolor
Eczema_64.jpg,Eczema
Mouth%20Ulcers_120_horizontal.jpg,Mouth%20Ulcers
Keloid_59rotated90.jpg,Keloid
Tinea%20Versicolor_122_horivertical.jpg,Tinea%20Versicolor
Stasis%20Dermatitis%20and%20Leg%20Ulcers_197_horivertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Sebaceous%20Cyst_41_horizontal.jpg,Sebaceous%20Cyst
Lichen%20Planus_186_vertical.jpg,Lichen%20Planus
Acrodermatitis_47rotated180.jpg,Acrodermatitis
Erysipelas_12_horizontal.jpg,Erysipelas
Rubeola%20(Measles)_61rotated90.jpg,Rubeola%20(Measles)
Rosacea_92_horivertical.jpg,Rosacea
Decubitus%20Ulcer_19rotated270.jpg,Decubitus%20Ulcer
Seborrheic%20Eczema_109_vertical.jpg,Seborrheic%20Eczema
Stasis%20Dermatitis%20and%20Leg%20Ulcers_13rotated90.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Shingles_51_horivertical.jpg,Shingles
Acne_167_vertical.jpg,Acne
Vitiligo_31_vertical.jpg,Vitiligo
Herpes%20Stomatitis_77rotated270.jpg,Herpes%20Stomatitis
Herpes%20Stomatitis_105rotated90.jpg,Herpes%20Stomatitis
Skin%20Cancer_280_horizontal.jpg,Skin%20Cancer
Cellulitis_91_horivertical.jpg,Cellulitis
Dermatomyositis_86_horivertical.jpg,Dermatomyositis
Eczema_76rotated90.jpg,Eczema
Seborrheic%20Eczema_79rotated270.jpg,Seborrheic%20Eczema
Vitiligo_123rotated90.jpg,Vitiligo
Dermatomyositis_75rotated270.jpg,Dermatomyositis
Cutis%20Laxa_39rotated90.jpg,Cutis%20Laxa
Psoriasis_82_horizontal.jpg,Psoriasis
Hemangioma%20of%20Skin_69rotated180.jpg,Hemangioma%20of%20Skin
Stasis%20Dermatitis%20and%20Leg%20Ulcers_125rotated180.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Acrodermatitis_1_vertical.jpg,Acrodermatitis
Stasis%20Dermatitis%20and%20Leg%20Ulcers_23_vertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Dyshidrotic%20Eczema_142_horivertical.jpg,Dyshidrotic%20Eczema
Acrodermatitis_162rotated90.jpg,Acrodermatitis
Impetigo_74rotated270.jpg,Impetigo
Seborrheic%20Eczema_12_vertical.jpg,Seborrheic%20Eczema
Skin%20Cancer_22rotated270.jpg,Skin%20Cancer
Acrodermatitis_95_horivertical.jpg,Acrodermatitis
Lichen%20Planus_155rotated180.jpg,Lichen%20Planus
Cellulitis_33rotated90.jpg,Cellulitis
Acne_90_horivertical.jpg,Acne
Lichen%20Planus_68_vertical.jpg,Lichen%20Planus
Seborrheic%20Keratosis_96.jpg,Seborrheic%20Keratosis
Corns%20and%20Calluses_96rotated90.jpg,Corns%20and%20Calluses
Psoriasis_57.jpg,Psoriasis
Acrodermatitis_117_horizontal.jpg,Acrodermatitis
Rubeola%20(Measles)_12rotated90.jpg,Rubeola%20(Measles)
Warts_41rotated180.jpg,Warts
Seborrheic%20Keratosis_36rotated180.jpg,Seborrheic%20Keratosis
Lichen%20Planus_7.jpg,Lichen%20Planus
Seborrheic%20Eczema_105rotated180.jpg,Seborrheic%20Eczema
Dermatomyositis_2_horizontal.jpg,Dermatomyositis
Cold%20Sore_10rotated270.jpg,Cold%20Sore
Keloid_56.jpg,Keloid
Dyshidrotic%20Eczema_79_vertical.jpg,Dyshidrotic%20Eczema
Lichen%20Planus_107rotated180.jpg,Lichen%20Planus
Lichen%20Planus_19_vertical.jpg,Lichen%20Planus
Herpes%20Stomatitis_3_horizontal.jpg,Herpes%20Stomatitis
Herpes%20Stomatitis_101_horizontal.jpg,Herpes%20Stomatitis
Dyshidrotic%20Eczema_143rotated90.jpg,Dyshidrotic%20Eczema
Skin%20Cancer_63.jpg,Skin%20Cancer
Pemphigoid_10rotated270.jpg,Pemphigoid
Herpes%20Stomatitis_19rotated270.jpg,Herpes%20Stomatitis
Psoriasis_113_horivertical.jpg,Psoriasis
Psoriasis_80rotated180.jpg,Psoriasis
Lichen%20Planus_98_horivertical.jpg,Lichen%20Planus
Tinea%20Versicolor_84rotated90.jpg,Tinea%20Versicolor
Shingles_130rotated90.jpg,Shingles
Shingles_126_horizontal.jpg,Shingles
Rubeola%20(Measles)_25rotated270.jpg,Rubeola%20(Measles)
Hemangioma%20of%20Skin_26_horivertical.jpg,Hemangioma%20of%20Skin
Acne_191rotated270.jpg,Acne
Acrodermatitis_106rotated270.jpg,Acrodermatitis
Ingrown%20Nails_37_horizontal.jpg,Ingrown%20Nails
Carbuncle_38_vertical.jpg,Carbuncle
Lupus_5rotated270.jpg,Lupus
Hemangioma%20of%20Skin_17rotated90.jpg,Hemangioma%20of%20Skin
Keloid_171rotated90.jpg,Keloid
Hemangioma%20of%20Skin_169_vertical.jpg,Hemangioma%20of%20Skin
Keloid_68rotated270.jpg,Keloid
Psoriasis_17rotated90.jpg,Psoriasis
Seborrheic%20Keratosis_42_horizontal.jpg,Seborrheic%20Keratosis
Keloid_65_horizontal.jpg,Keloid
Actinic%20Keratosis_118rotated180.jpg,Actinic%20Keratosis
Seborrheic%20Keratosis_6_vertical.jpg,Seborrheic%20Keratosis
Stasis%20Dermatitis%20and%20Leg%20Ulcers_170_vertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Dyshidrotic%20Eczema_26rotated90.jpg,Dyshidrotic%20Eczema
Tinea%20Versicolor_73_horivertical.jpg,Tinea%20Versicolor
Rubeola%20(Measles)_109.jpg,Rubeola%20(Measles)
Tinea%20Versicolor_159_vertical.jpg,Tinea%20Versicolor
Vitiligo_196rotated90.jpg,Vitiligo
Hemangioma%20of%20Skin_2_horivertical.jpg,Hemangioma%20of%20Skin
Hemangioma%20of%20Skin_163_vertical.jpg,Hemangioma%20of%20Skin
Dyshidrotic%20Eczema_185_vertical.jpg,Dyshidrotic%20Eczema
Pilonidal%20Sinus_63_horizontal.jpg,Pilonidal%20Sinus
Dermatomyositis_28rotated90.jpg,Dermatomyositis
Lichen%20Planus_2_vertical.jpg,Lichen%20Planus
Vitiligo_170_horivertical.jpg,Vitiligo
Lichen%20Planus_129rotated180.jpg,Lichen%20Planus
Rosacea_99_vertical.jpg,Rosacea
Carbuncle_63_horivertical.jpg,Carbuncle
Herpes%20Stomatitis_159_horizontal.jpg,Herpes%20Stomatitis
Lichen%20Planus_69_horizontal.jpg,Lichen%20Planus
Seborrheic%20Eczema_129rotated90.jpg,Seborrheic%20Eczema
Mouth%20Ulcers_1_horizontal.jpg,Mouth%20Ulcers
Shingles_114rotated90.jpg,Shingles
Shingles_40rotated270.jpg,Shingles
Fungal%20Nail%20Infection_23rotated270.jpg,Fungal%20Nail%20Infection
Herpes%20Stomatitis_28_horizontal.jpg,Herpes%20Stomatitis
Lichen%20Planus_86rotated90.jpg,Lichen%20Planus
Herpes%20Stomatitis_13rotated270.jpg,Herpes%20Stomatitis
Psoriasis_94_horivertical.jpg,Psoriasis
Dyshidrotic%20Eczema_16rotated180.jpg,Dyshidrotic%20Eczema
Acne_52_vertical.jpg,Acne
Rosacea_85rotated270.jpg,Rosacea
Acne_12rotated90.jpg,Acne
Cutaneous%20Candidiasis_69_vertical.jpg,Cutaneous%20Candidiasis
Lupus_53rotated270.jpg,Lupus
Decubitus%20Ulcer_47rotated270.jpg,Decubitus%20Ulcer
Keloid_6.jpg,Keloid
Seborrheic%20Keratosis_82.jpg,Seborrheic%20Keratosis
Acrodermatitis_3rotated180.jpg,Acrodermatitis
Cold%20Sore_47_horizontal.jpg,Cold%20Sore
Keloid_103rotated270.jpg,Keloid
Mouth%20Ulcers_30_horizontal.jpg,Mouth%20Ulcers
Rubeola%20(Measles)_120.jpg,Rubeola%20(Measles)
Actinic%20Keratosis_128rotated270.jpg,Actinic%20Keratosis
Molluscum%20Contagiosum_54_horivertical.jpg,Molluscum%20Contagiosum
Shingles_153_vertical.jpg,Shingles
Mouth%20Ulcers_151rotated180.jpg,Mouth%20Ulcers
Cutaneous%20Candidiasis_149rotated90.jpg,Cutaneous%20Candidiasis
Acrodermatitis_35_horivertical.jpg,Acrodermatitis
Keloid_134rotated270.jpg,Keloid
Ingrown%20Nails_78.jpg,Ingrown%20Nails
Ichthyosis%20Vulgaris_31_horivertical.jpg,Ichthyosis%20Vulgaris
Stasis%20Dermatitis%20and%20Leg%20Ulcers_98rotated180.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Vitiligo_116_vertical.jpg,Vitiligo
Mouth%20Ulcers_104_horizontal.jpg,Mouth%20Ulcers
Dermatomyositis_41_horivertical.jpg,Dermatomyositis
Canker%20Sore_11_horivertical.jpg,Canker%20Sore
Vitiligo_176_horivertical.jpg,Vitiligo
Tinea%20Versicolor_178_horivertical.jpg,Tinea%20Versicolor
Molluscum%20Contagiosum_54.jpg,Molluscum%20Contagiosum
Mouth%20Ulcers_15_vertical.jpg,Mouth%20Ulcers
Erysipelas_14rotated270.jpg,Erysipelas
Skin%20Cancer_137_horizontal.jpg,Skin%20Cancer
Acrodermatitis_79rotated90.jpg,Acrodermatitis
Cutaneous%20Candidiasis_188rotated90.jpg,Cutaneous%20Candidiasis
Stasis%20Dermatitis%20and%20Leg%20Ulcers_53_vertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Stasis%20Dermatitis%20and%20Leg%20Ulcers_231rotated90.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Acrodermatitis_96rotated90.jpg,Acrodermatitis
Skin%20Cancer_83_vertical.jpg,Skin%20Cancer
Skin%20Cancer_249_horizontal.jpg,Skin%20Cancer
Canker%20Sore_60_horivertical.jpg,Canker%20Sore
Molluscum%20Contagiosum_72rotated180.jpg,Molluscum%20Contagiosum
Pilonidal%20Sinus_96_horivertical.jpg,Pilonidal%20Sinus
Shingles_91.jpg,Shingles
Actinic%20Keratosis_67rotated90.jpg,Actinic%20Keratosis
Canker%20Sore_13rotated180.jpg,Canker%20Sore
Carbuncle_78rotated90.jpg,Carbuncle
Dyshidrotic%20Eczema_157_vertical.jpg,Dyshidrotic%20Eczema
Dyshidrotic%20Eczema_128.jpg,Dyshidrotic%20Eczema
Seborrheic%20Keratosis_48_horizontal.jpg,Seborrheic%20Keratosis
Ingrown%20Nails_2.jpg,Ingrown%20Nails
Stasis%20Dermatitis%20and%20Leg%20Ulcers_195.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Skin%20Cancer_153_vertical.jpg,Skin%20Cancer
Actinic%20Keratosis_44_horivertical.jpg,Actinic%20Keratosis
Stasis%20Dermatitis%20and%20Leg%20Ulcers_170_horivertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Dyshidrotic%20Eczema_89rotated180.jpg,Dyshidrotic%20Eczema
Corns%20and%20Calluses_87.jpg,Corns%20and%20Calluses
Hemangioma%20of%20Skin_13rotated90.jpg,Hemangioma%20of%20Skin
Fungal%20Nail%20Infection_44rotated180.jpg,Fungal%20Nail%20Infection
Diaper%20Rash_14rotated270.jpg,Diaper%20Rash
Fungal%20Nail%20Infection_99rotated270.jpg,Fungal%20Nail%20Infection
Psoriasis_147rotated90.jpg,Psoriasis
Lichen%20Planus_167_vertical.jpg,Lichen%20Planus
Lichen%20Planus_88rotated270.jpg,Lichen%20Planus
Seborrheic%20Eczema_59rotated180.jpg,Seborrheic%20Eczema
Shingles_43.jpg,Shingles
Skin%20Cancer_36rotated270.jpg,Skin%20Cancer
Seborrheic%20Keratosis_18_vertical.jpg,Seborrheic%20Keratosis
Actinic%20Keratosis_133_vertical.jpg,Actinic%20Keratosis
Canker%20Sore_61rotated180.jpg,Canker%20Sore
Hives_40rotated180.jpg,Hives
Hives_52_horivertical.jpg,Hives
Vitiligo_115_vertical.jpg,Vitiligo
Lichen%20Planus_4.jpg,Lichen%20Planus
Herpes%20Stomatitis_38rotated90.jpg,Herpes%20Stomatitis
Keloid_171rotated270.jpg,Keloid
Hives_88.jpg,Hives
Tinea%20Versicolor_5_horizontal.jpg,Tinea%20Versicolor
Cutis%20Laxa_92_vertical.jpg,Cutis%20Laxa
Dyshidrotic%20Eczema_171_vertical.jpg,Dyshidrotic%20Eczema
Sebaceous%20Cyst_53_vertical.jpg,Sebaceous%20Cyst
Hemangioma%20of%20Skin_152rotated90.jpg,Hemangioma%20of%20Skin
Carbuncle_86_horizontal.jpg,Carbuncle
Acne_36_vertical.jpg,Acne
Shingles_15rotated90.jpg,Shingles
Shingles_28_horivertical.jpg,Shingles
Seborrheic%20Keratosis_31rotated270.jpg,Seborrheic%20Keratosis
Psoriasis_167rotated270.jpg,Psoriasis
Ichthyosis%20Vulgaris_100rotated180.jpg,Ichthyosis%20Vulgaris
Cutaneous%20Candidiasis_23.jpg,Cutaneous%20Candidiasis
Mouth%20Ulcers_27rotated180.jpg,Mouth%20Ulcers
Seborrheic%20Eczema_71_horizontal.jpg,Seborrheic%20Eczema
Seborrheic%20Keratosis_49_horivertical.jpg,Seborrheic%20Keratosis
Cutaneous%20Candidiasis_28_horivertical.jpg,Cutaneous%20Candidiasis
Hemangioma%20of%20Skin_97_horivertical.jpg,Hemangioma%20of%20Skin
Seborrheic%20Eczema_191_horivertical.jpg,Seborrheic%20Eczema
Pemphigoid_121rotated180.jpg,Pemphigoid
Herpes%20Stomatitis_7rotated180.jpg,Herpes%20Stomatitis
Seborrheic%20Eczema_164_vertical.jpg,Seborrheic%20Eczema
Eczema_6rotated270.jpg,Eczema
Acrodermatitis_104rotated270.jpg,Acrodermatitis
Pilonidal%20Sinus_67_horivertical.jpg,Pilonidal%20Sinus
Pemphigoid_66.jpg,Pemphigoid
Psoriasis_132.jpg,Psoriasis
Tinea%20Versicolor_165_horivertical.jpg,Tinea%20Versicolor
Stasis%20Dermatitis%20and%20Leg%20Ulcers_7rotated90.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Acrodermatitis_60_vertical.jpg,Acrodermatitis
Actinic%20Keratosis_70_horivertical.jpg,Actinic%20Keratosis
Fungal%20Nail%20Infection_14rotated180.jpg,Fungal%20Nail%20Infection
Cutaneous%20Candidiasis_186_horizontal.jpg,Cutaneous%20Candidiasis
Herpes%20Stomatitis_29.jpg,Herpes%20Stomatitis
Diaper%20Rash_2_vertical.jpg,Diaper%20Rash
Fungal%20Nail%20Infection_65rotated180.jpg,Fungal%20Nail%20Infection
Rosacea_88_vertical.jpg,Rosacea
Cold%20Sore_22_vertical.jpg,Cold%20Sore
Acrodermatitis_18rotated90.jpg,Acrodermatitis
Keloid_47_horizontal.jpg,Keloid
Dyshidrotic%20Eczema_154rotated180.jpg,Dyshidrotic%20Eczema
Ingrown%20Nails_78rotated270.jpg,Ingrown%20Nails
Lichen%20Planus_130.jpg,Lichen%20Planus
Seborrheic%20Keratosis_88_vertical.jpg,Seborrheic%20Keratosis
Pemphigoid_89_vertical.jpg,Pemphigoid
Keloid_117rotated90.jpg,Keloid
Eczema_10rotated180.jpg,Eczema
Canker%20Sore_20_horivertical.jpg,Canker%20Sore
Mouth%20Ulcers_135rotated180.jpg,Mouth%20Ulcers
Carbuncle_55_horivertical.jpg,Carbuncle
Molluscum%20Contagiosum_21_vertical.jpg,Molluscum%20Contagiosum
Hives_26_horivertical.jpg,Hives
Shingles_66rotated180.jpg,Shingles
Acne_134_vertical.jpg,Acne
Acne_16rotated180.jpg,Acne
Stasis%20Dermatitis%20and%20Leg%20Ulcers_173rotated180.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Sebaceous%20Cyst_98_horizontal.jpg,Sebaceous%20Cyst
